"theta1","theta2","theta3"
2,2,2
0.481865354383825,71.8411551052734,0.870963926933154
0.461656095275167,92.7571256550752,0.758451001799396
0.472993529583026,74.3061135654796,0.859633267581724
0.475734499813223,77.5727147270232,0.843594214657848
0.504234515795639,78.1126742892349,0.985076791395119
0.457268448746878,75.7755708279871,0.932269795582069
0.488817404509249,66.802700820423,0.853214983749032
0.465010006780537,73.0232494873838,0.845232001979619
0.468589009719638,66.3512695723028,0.921264953031238
0.484501257471459,69.3524106483768,0.943549273209111
0.445918328841899,71.3788665374164,0.764194294944809
0.46563421259035,82.7750198979956,0.865837543555026
0.469394036757574,87.4064193716178,0.835771985299883
0.461474134043798,80.4471328464314,0.891869355598537
0.477380889783156,66.6620156147454,0.855834241698805
0.462077205208188,74.5218617263939,0.872466023243585
0.468084207010315,81.6342897743997,0.837449752774169
0.470062284960194,65.2545832335425,0.932285966753812
0.467223843939288,74.6190173663691,0.74366355862013
0.473787976052725,74.3702278514472,0.758339426817473
0.469652811283218,64.93583572233,0.854665284214762
0.465438902009669,77.4984837697484,0.745501888318989
0.464285248122583,79.9904874729218,0.837458086404363
0.475385751028524,63.0521796036856,0.767911001423803
0.457761891514965,80.6479706735755,0.771823226401985
0.474766783153674,68.1880443483697,0.833508194055305
0.454631961102834,70.4456792579981,0.7572461355856
0.500162845145063,67.8528255368356,0.827197429669821
0.458786546098011,65.7864624035152,0.884370210727391
0.497409036823813,71.0516311719831,0.874221371664337
0.485164203472046,66.218852861494,0.842067977042763
0.463005919220975,65.6161062889152,0.748555982021345
0.483963464552264,68.1530732888319,0.760785214623752
0.489574035433273,71.8550860573551,0.823114135665281
0.46231691145492,75.9291173801504,0.79541614758571
0.512689130373381,63.7912364948303,0.766338599899445
0.474632282964839,74.6336881158075,0.776109407028039
0.463698633748923,70.7692312307579,0.882149270202993
0.474092460226193,82.3470996809215,0.872412044629972
0.469810671025628,65.8016685004114,0.793555360625835
0.459953569668251,57.8928726442658,0.727861732380974
0.480884854742307,63.7145177801383,0.8680288834432
0.4977079218144,67.2221288788965,0.801898012075374
0.495538584808721,63.7763539587529,0.743080422141733
0.472098742963389,62.172735443699,0.898027271909245
0.48082842857046,57.255706693468,0.889774721279837
0.492620078445203,58.4029304460419,0.78340751808945
0.461644148169841,62.7139092151156,0.806054241254534
0.466299108584213,81.6099482555469,0.802257850106885
0.502633191035676,71.7059356193999,0.729373853198851
0.477495714557972,71.3879975747935,0.878610589452647
0.46595610067069,56.4994323145829,0.859494361865888
0.44331022164325,69.5426958907143,0.720291896577155
0.458514028807213,70.0512943750987,0.807528126910259
0.474216976148102,70.7104229039625,0.849788181005474
0.462342125701202,67.1459052325809,0.942499302612667
0.476302172606151,70.1662912102386,0.853745420914943
0.490877078003666,79.2907797211849,0.840013664240057
0.486577309579662,73.39091053366,0.890058615459668
0.45081123343594,67.0944185061908,0.746793122599937
0.488615543030299,71.207011347738,0.909933310876942
0.473036377042241,71.1445790956232,0.817147042021132
0.459844475732694,71.4195040982883,0.815340638100203
0.470980999038364,69.5420427134192,0.965679642882114
0.467561078576457,73.4936927266339,0.912860805944086
0.489579015683275,57.4784207711487,0.875122144935001
0.460316741416079,73.9757230464451,0.847542694155783
0.474048895016733,80.5794992056667,1.03175119645788
0.473304401527863,64.0735591718436,0.86472956670627
0.476324149120284,57.5122903151531,0.979168031094004
0.462209872498484,65.448955802776,0.951156927799696
0.476324751150157,66.0311615380839,0.886625334425493
0.487136477117096,67.1067024291956,0.88031437691995
0.473315351545802,69.406265760289,0.874866289567399
0.462406631422314,69.4606791630404,0.869668321697043
0.490019520222133,72.2874244116987,0.914964634306552
0.478332801434379,79.0157955484471,0.869294501689339
0.476759907708597,69.3296646892843,0.955586580603959
0.496983333394692,58.3338903941591,0.861486153728241
0.491459036051644,74.9365295944497,0.904911281041933
0.479049691310122,66.9101338040394,0.822931117238781
0.490285775703349,65.0658654121026,0.865491037520223
0.4779151380669,70.5783887824923,0.848658913614854
0.459320534581396,70.5855228553794,0.891677672445364
0.469690187483,61.4996718503379,0.852494051755935
0.464053961903551,72.4151580935196,0.835511614538944
0.458720603678141,71.1721647232031,0.919009833534053
0.491375143849061,58.5385892114973,0.735704470007136
0.473542001139087,76.7514312393106,0.899093040831433
0.445763644861909,67.1248001176038,0.805691057507235
0.480309011925657,70.0032291793191,0.72230132308038
0.477172083900034,61.6972190194044,0.809362620010418
0.478926512425653,74.8089189071943,0.79624525330161
0.499540358416056,70.5664442875404,0.837373872452571
0.47739525698957,67.0263804568095,0.816223239243319
0.477452364060172,71.9084539090549,0.97056602678465
0.455631763266664,73.2270041580077,0.973886826246262
0.485366521400185,69.2075642614088,0.79549264628611
0.46095669642164,65.2496038523151,0.913530680082488
0.459996964106349,65.1175622939403,0.935756720442066
0.477865082971402,68.7442594675476,0.750993270218109
0.468089288581638,78.2197499892565,1.08601497685378
0.482509084903495,72.7192128536377,0.753625187752684
0.492334898484105,75.0792844171518,0.891790010131679
0.466349906414051,72.9230578358739,0.943895682048974
0.476446829046848,72.1249288308808,0.945569191384126
0.46495452711059,73.420490958814,0.870054210040833
0.496172574485972,68.8652686140099,0.930608290518296
0.479829141850558,66.1180190420884,0.800490930678278
0.464384719976926,75.607960347978,0.877688417897509
0.467987045479738,70.3367936234724,0.80091484161162
0.469126638208712,78.199641953324,0.949167751328652
0.474961895654115,79.4752430831676,0.922642979003709
0.468161491355352,69.7512117188075,0.810575762422518
0.442449682479723,79.225250991763,0.815450819589873
0.480420227159921,69.3168456814382,0.975074192150133
0.478641437505431,81.0850994611769,0.745306392101973
0.460653707552148,78.1500295065577,1.00757017251548
0.483939576194481,77.5002994078837,0.941318183624854
0.48828926102635,65.9093202101314,0.787527546841204
0.47475644120237,71.268165866661,0.896768654553613
0.470710063537104,64.5982693369764,0.850037556395371
0.474467852619953,63.1832956689731,0.870044281178683
0.442781566222228,62.8026750080995,0.879711199414593
0.481946335581522,65.6433377210042,0.891750911656397
0.487320518394262,72.1063811669134,0.9291103915201
0.460196875765592,78.0817922655883,0.808981440213679
0.503066528856892,75.3631052889726,0.816452575120232
0.472599781652113,61.5703455204633,0.927260431163857
0.484790278141141,69.4597550163818,0.882935783385855
0.466560416285509,77.5956058677089,0.928509920699846
0.482816306211825,67.9727178175181,1.01322686207552
0.444583896036211,79.1083588481213,0.881166614855189
0.480342751973183,67.5359657710338,0.912691615002126
0.471409908300526,67.367411725107,0.851654989998355
0.48648526823977,70.6279780906719,0.899218480374228
0.491059946759596,66.5190111200323,1.03683082314124
0.477205025328679,76.8305210117309,1.01741910316894
0.467993617932982,71.2479615089613,1.00543330492444
0.500299608383285,78.7213676903244,0.881202162419876
0.474864119044538,61.8592650127681,0.885778946700808
0.469804810310296,86.1895730045211,0.994787582227831
0.486896244400563,75.5207470943376,0.923103197961399
0.485463043250854,68.0158913288476,0.896797869852203
0.466386557240953,93.4050946778764,0.908829117824938
0.484904102037005,77.9532904406195,0.924608953463846
0.482935420214019,82.9889500639283,0.952991193123462
0.485623931236815,76.3891570764538,1.06917374224249
0.4753668756825,79.2138046481604,1.00416903411665
0.491629548736398,74.7981887227212,0.964527674032735
0.471960655856738,75.2057167304832,0.890620521352191
0.454325080748646,68.0620704196234,1.04845683804681
0.457608949236422,74.645451392252,0.92881551079029
0.470862924515687,76.6762320462709,0.940557701726767
0.477180033656494,80.1924360343302,1.11166458172114
0.452541624595068,69.0953161868761,0.897472204128602
0.503712870974926,69.8779674175846,0.947160606707398
0.462505605235593,79.731849242002,0.970416695118363
0.459808159026425,68.3762584931646,1.04803312872831
0.488507385738681,67.6420620302349,0.858745618742188
0.484623524693244,71.6666954669944,0.792933727181962
0.462126401568994,72.0938228812966,0.922214111742794
0.463146203809016,65.2968782975543,0.865764619241255
0.478442625655888,83.6428656824931,0.807240344657697
0.462845895383373,76.4936222149766,1.01401417585117
0.469939048623486,74.0827817980652,1.01577598263303
0.449692863784948,87.3228937402003,0.984583955611996
0.463803916424708,76.5074684825748,0.863390982190592
0.465750555226269,69.584827215602,0.874956929852799
0.503255786242565,73.6522115801595,0.917178729446855
0.46327161400865,71.4582106627422,0.897960357093288
0.486640455150692,72.7000322354629,0.836608889511519
0.476313278484913,74.0502673034154,1.02804418012556
0.480458677821491,67.6950305086753,0.879439847616239
0.486824152203525,71.7895875525341,0.911661196824748
0.499080115282874,78.1794744863527,0.767118124609965
0.477325746001849,65.6220422279395,0.770060571540364
0.490140214233334,73.770145862648,0.977637029628103
0.462285160841644,71.890171170375,0.90163871068277
0.452604667351415,82.4879326723027,0.995649329109248
0.472437331566415,79.4602435863273,0.888483005716803
0.500587162052166,72.950638607005,0.756373647391957
0.471627608918152,70.1133230161269,0.795659519072251
0.460593456383185,68.1099273103151,0.811095189719344
0.478536037798241,69.2819317786168,0.887701112884913
0.461726607350455,77.2435080735879,1.00255776373902
0.486531034834164,79.4288663768203,0.75391326030378
0.467903973483175,76.5075751064795,0.938683678964463
0.47928408782768,77.0871603215483,0.871397832288851
0.458386775741806,73.7552744635852,0.956462399693448
0.479706651676937,73.2885357014216,0.922039466739419
0.459742184872753,65.7635110463321,0.86379314812272
0.483388006993388,74.4330688825429,0.919673563860748
0.484951215788745,67.3025357177146,0.857979985083785
0.475013987856675,73.5078763682042,0.797660591314693
0.458861964748111,65.8217528720321,0.731451540393472
0.481316212130829,71.9976945765311,0.791219197605896
0.473008342106093,61.386960811155,0.832922998099837
0.481795358164974,72.3584984700347,0.808711157455861
0.479625838006785,70.4429942793308,0.80236309838315
0.483080679759446,69.8785738024844,0.789574385921412
0.488183750148246,67.0201765285801,0.881486785677384
0.449572573124311,65.4413478491404,0.706025462427026
0.489859843307936,80.7712326119962,0.863301449610806
0.451652875267434,59.2704820721336,0.814211474505639
0.460908964514547,62.8517050810889,0.768074898125435
0.49635908475574,69.5683621454547,0.839105341124811
0.465460269915283,61.1782411055265,0.728783404697385
0.473648718906589,69.3604308215294,0.800449530582293
0.487716491369328,67.4775061938183,0.686877197051034
0.454260955904487,64.6339370327279,0.699600369660068
0.487232661499622,64.7302942452131,0.765852162557036
0.481623266499675,60.6429698889596,0.754944871918236
0.494337668719618,53.640419023638,0.789393078462165
0.495662825608842,58.102305075726,0.904112250784415
0.498940897746419,56.1350883976202,0.715102611994239
0.482590963713706,67.7494844692074,0.845227816338454
0.474664285628825,60.357179801821,0.716180220087068
0.478187949399855,75.385659727445,0.742316357512595
0.482035346374313,56.7021563103084,0.821693097318689
0.483875280341055,58.9219303652578,0.784347525094233
0.486606520669991,55.5716245811919,0.778574724042585
0.463361099190539,58.7540866072048,0.80318022543702
0.464900470870508,60.8996290386405,0.801366212652111
0.489261661307192,66.7632456840245,0.754983429565194
0.485818627991802,67.2034506480491,0.767930349034985
0.463308534452448,60.2959160348392,0.660665961780274
0.49186167516815,61.8023255948753,0.711650740993499
0.509128066661615,69.9733207378066,0.689123254897505
0.496499096316147,53.810241384312,0.772657426257227
0.47502718562761,63.1502210315878,0.621876827968319
0.470074205289305,54.2096245973905,0.702046147986224
0.454636506295535,53.8405247722212,0.617510684873864
0.473413361180696,65.0188694277502,0.664118857810057
0.487029664928419,62.2939983619245,0.815194944385091
0.431762708511801,59.7933098174194,0.713502885998209
0.484764194392809,61.8618367342903,0.700554191043357
0.482797812245118,65.0765693662746,0.739969658146765
0.463318325862346,59.381768692488,0.772729870507331
0.4831677308074,63.9985273642704,0.793638680425114
0.460535063413138,61.2072343106562,0.737460872033964
0.477567773828738,67.9256231973297,0.70152372379162
0.465451928027902,55.6330575146251,0.698041861355632
0.476657094266568,53.1757075107764,0.639775111490796
0.487820271396475,63.0159688794525,0.723934342631068
0.467692466297705,73.2752707067058,0.762158560738277
0.494543666437142,56.8054346648534,0.768100162436232
0.475521039874863,62.147628546798,0.713755352711601
0.49322782898215,59.6147104538183,0.761313797715626
0.468754141050656,58.3670093866631,0.717476676788807
0.467246623347502,72.2552207608044,0.70186713838182
0.495348785738065,61.9291417446099,0.762034524561059
0.493425545818793,62.4875265824029,0.780072400438622
0.468931163103548,71.1323362703437,1.01485557289941
0.475222355033251,64.9602085195006,0.788592231195639
0.454518774489365,60.8860596661235,0.786660844440296
0.481411797405212,66.6127521781537,0.810318768247642
0.463677836142557,69.9928936294002,0.892475774658869
0.472942165690341,69.1928272920948,0.819595275565384
0.444498056353896,73.9981849827001,0.770664989519064
0.491464147733155,61.7345183041135,0.761491448818333
0.478183246629363,65.1283522715146,0.734067383970158
0.468710050303272,67.5169662607143,0.697434265743384
0.496309026907835,66.6709387163847,0.853168316488097
0.479309234104089,71.6256340464577,0.799473188289456
0.470882308105683,61.1717635297307,0.785524409571102
0.472991649720392,70.2597890017622,0.741535977553569
0.493664457347086,73.8872669322559,0.809460298615043
0.482719834030937,73.9679578315715,0.699757657874354
0.490054721300917,62.8769709010351,0.82161092522503
0.475946213025687,61.3327791119111,0.747785034473943
0.471589888028577,73.8233472854846,0.73993989364334
0.460121545147699,71.8428580627991,0.818099588264663
0.462430850016482,74.2074412701352,0.807128841288616
0.500089395552052,76.3296835471275,0.756118967023547
0.498556636238884,68.0828531910652,0.782599599389012
0.477228842353515,68.2517020614853,0.754320599457231
0.464447938503887,70.7816409958191,0.842893509652816
0.461304728355512,73.6704407328695,0.849105733544486
0.481894854451316,71.7110754684255,0.785200495051915
0.488368316769642,71.8990509175256,0.767700890797634
0.469815784556334,73.2855959551559,0.764964796797585
0.448922744728173,74.1656128264673,0.796407081390004
0.479560125043137,66.6132981763824,0.778794447514033
0.47726373385202,75.4116807339109,0.805050296782639
0.479248437915304,73.7851625530455,0.869855788184022
0.489288714741966,63.0513831850824,0.805201066992107
0.485524693908716,72.8028074759335,0.768880301560589
0.479731568180979,68.3356629389059,0.707902547464217
0.481692151832363,62.0930292347659,0.847138993406503
0.49495975628402,67.7885349665656,0.678931028812814
0.492709254346354,71.6280395598263,0.695528945088401
0.461497560689628,59.1922725857182,0.846392241798142
0.477679795031514,64.7391430130318,0.823027268765433
0.479629621454637,66.5182928120909,0.833575365224123
0.473990416953827,74.2722263655667,0.898364995645241
0.438729171010819,76.5695711566905,0.820448510613104
0.497364888527832,72.4922199046956,0.717935761229822
0.477376979322029,74.8312458713082,0.792048227072899
0.52200436695027,68.7380749510118,0.854818397745134
0.46150219733106,67.900264713943,0.900193662912896
0.487026558555145,66.8846897306738,0.830759396495845
0.477064689077194,67.0154243584672,0.779130813189823
0.495822063441051,73.5055743780427,0.817141671635609
0.479951221320944,63.2464076481603,0.831642852869441
0.471833152562313,64.838197764827,0.925469372802754
0.453693344405101,66.1354030217151,0.800372157632982
0.490815226885438,70.4846595268531,0.837079355259189
0.487353423252218,60.6031978540434,0.750068118492935
0.492671207013315,69.3609169334575,0.742648981816892
0.48187895178868,68.0989884770952,0.777994395806666
0.475756054970279,75.1221814288927,0.784649584110182
0.476736083760017,67.9497850069095,0.8559949601206
0.490497474668401,82.5008597981995,0.899648567102922
0.501759004938806,63.0640491484885,0.903376053317438
0.489847307843168,65.9803217586818,0.705435321831066
0.471671173034361,55.5337306624019,0.875756640499563
0.47996413873735,71.3846258352194,1.06435195968839
0.470977446773656,72.3035707274023,0.937692094449964
0.497410906922679,66.422469213246,0.807055899226757
0.46251000623071,71.5479706527223,0.805367117627997
0.484303031678809,68.1211821482263,0.837194330788445
0.463318467827951,69.409528595012,0.981968256801323
0.464980203755657,73.1076737331908,0.864610236639781
0.496093699829221,67.4165456869428,0.811987940863204
0.460605692915757,57.8057677949036,0.877715070151316
0.47828310994733,71.7284703412635,0.811449846584796
0.424388237562517,56.3948827940298,0.84001839133619
0.479378563202853,63.5513130632084,0.781085578334111
0.489562629865569,62.9834815888363,0.797638215906715
0.465329584699044,62.5393784050118,0.938377950485441
0.457918654987222,62.6148129244966,0.643853250795398
0.462537568124484,64.1553211629472,0.975500813903536
0.476940055205773,72.0662185588247,0.832120135910347
0.47659832076386,62.9482968598302,0.668012614580811
0.49244159924341,73.4576543076508,0.890303452940957
0.475553069239835,68.581717513412,0.811572747404412
0.473539038370288,60.881331681391,0.866455142017735
0.487198433957746,69.0558515714684,0.68793835939217
0.453674536994281,67.1309286115262,0.71025814670238
0.490589713878104,67.3040971483977,0.737115757259874
0.460297178978035,68.2358512265304,0.61553477537034
0.531332478533706,56.9318077239039,0.742233633591328
0.473119077836564,56.6068374265827,0.67658335289155
0.461877498441138,64.4222984197248,0.81490070413697
0.474630943453299,63.243963508762,0.754966925916208
0.490648121418077,71.907913596179,0.718760892181689
0.464125254519542,66.6496427765121,0.722883878949794
0.480253572271892,57.2819200596054,0.830432403564406
0.461345237306598,65.603447879953,0.705839399059845
0.453848093274823,66.3907528880289,0.754330931648563
0.456132595963997,72.9875220849756,0.76931312924539
0.48344812514904,65.1382586384414,0.797078185930437
0.497744826818814,57.3488426854688,0.786147941432997
0.474270429889068,63.2002911847231,0.802085234001051
0.449030479605986,63.4070039252577,0.769251731541412
0.478919806335948,69.9374851968042,0.71224996241974
0.449916000769904,64.0951251193175,0.780396119320761
0.48137562486063,58.3582815008549,0.813478792891997
0.468896766047412,58.8510773178148,0.709453490540601
0.467613848600044,67.2086713546737,0.761652472600504
0.464074516894298,61.7854686229917,0.798956316038152
0.49166064469443,77.5451873891904,0.836393048424111
0.49529046996028,68.6386118845727,0.847411028687176
0.452612364002046,64.8502585197059,0.767250644619052
0.457317758451758,66.3327604933609,0.852311765040385
0.470274774246642,57.8487643353694,0.722095727417905
0.47133437236857,66.4917344198244,0.766685585066832
0.46218370699788,63.6401902957086,0.874645138535509
0.484240666580981,64.6114147227221,0.83667766786059
0.475998603423005,63.4904769167922,0.752949537120923
0.452293915154273,75.1865447754144,0.72663523644971
0.460320348725794,56.1478932372164,0.734315554215849
0.472069242787455,73.3128447464259,0.712513874245903
0.444112007037027,61.6267079621339,0.797095531497596
0.466949596146132,62.239031048533,0.867727547571892
0.459633093506569,66.8521694518651,0.842498896185517
0.472560656510563,68.0321654274542,0.871163263155752
0.493554649072164,62.5255736472676,0.772472999367001
0.470896782995296,73.0905760522563,0.713378289090728
0.46356252877158,79.5695543114323,0.735330622342363
0.482617067647127,71.6730181381411,0.715175885765225
0.480141217281215,67.607384172771,0.691089658755435
0.477014460686459,72.4028656665909,0.869597931593575
0.490801184235011,68.2964620702001,0.792538461276233
0.46789683579578,71.1706179094852,0.757827143148756
0.499829264814796,63.0115995731037,0.730389521808721
0.470308164589197,68.7308122988585,0.789604131650454
0.471121598191076,71.8551054887342,0.920016867108044
0.472084142354936,72.4663051158447,0.908101257044301
0.480380434754345,90.5200480329308,0.938273575809464
0.481055195960861,69.1435296902085,0.909279170265331
0.486855640998877,77.1002527105579,0.899648559903825
0.507130399318815,76.9381851024183,0.839067040661166
0.473856176737631,73.3635157065704,0.762028307504842
0.472080381498644,72.6933605604023,0.850059892517992
0.475000298544236,73.2123543753894,0.897915844278836
0.502827656205043,75.6731403533011,0.827520981571245
0.470440999737107,82.4697900794838,0.855082678222135
0.489920798813988,80.4650051464806,0.928016153258599
0.463430852962541,67.3901001665467,0.817934902282263
0.495688322018478,76.0408634787134,0.91930159203875
0.513178914745682,66.5365769649907,0.858412922914042
0.465580485162325,74.2393591906164,0.861819388433642
0.516937230021168,76.506914440917,0.883631146840129
0.444944777131903,75.3566237323834,0.91081659477926
0.466194255002344,75.7824544905203,0.869158984918065
0.46957399392889,81.5982736863331,0.959762017421269
0.487644102100343,71.8378901692031,0.822592692835593
0.475779482640055,70.9985525003338,0.804355333809423
0.487325299437919,69.2657885421868,0.800911909743102
0.489449508076406,68.5788649259521,0.81556751484437
0.491567472184132,67.7182516935005,0.855117294502471
0.448929089478494,78.0053436291955,1.05361584802271
0.460023396158926,73.5568289190556,0.823740898924012
0.467959865674059,83.022724654311,0.777054333795383
0.476481677318575,77.794331456293,0.895910224942931
0.492936026001666,72.3100031668648,0.882218770670716
0.472536198661321,76.4204482676385,0.786243001449197
0.477311796894799,77.0688857188745,0.838392898909555
0.472413707765507,78.7445174318517,0.857066753815022
0.458834241708963,75.5016548185161,0.846145988900195
0.473230566367593,85.9915529438205,0.828315865514999
0.46711621333219,86.5887098832868,0.878938297480721
0.481968494604436,82.6191986095825,0.988649035520321
0.465226957573408,79.9349540662818,0.886648024779508
0.500523476063258,69.2137641943536,0.951827405318322
0.459710552673661,80.5188271629694,0.934187398535318
0.492500034803994,82.4746558257517,1.06147881237501
0.485148319248455,91.7152623799023,0.949535548838901
0.492964563994342,85.1008800365276,0.962908742387661
0.475575798052555,81.5193101780891,0.839900433198001
0.46848697484837,83.8848340100816,0.958893563658915
0.490305842319013,81.5903016670037,0.977558310522002
0.485623232776024,78.3495726136008,0.910883362390397
0.471865518136558,78.3962616146051,0.858350762593462
0.466891752825862,75.8653855600962,0.900643667370348
0.484357264949258,74.2296867514081,0.756999063892591
0.460630272777957,78.1501836497714,1.04999674432202
0.474405962946449,78.1516989331669,0.859990296920196
0.479172422823622,75.9551083110291,0.879010046550177
0.484750585540752,85.7807306608213,0.915851701870663
0.474647670710138,69.9758834031255,0.812209471645702
0.463902954009184,76.5096097673482,0.883006905913719
0.487410506430247,66.4927943712455,0.864726762989869
0.481782065874703,85.4963287421609,0.899141056906106
0.483087714810619,69.4784512164622,0.959338470910044
0.461005784811052,83.0795037325488,0.896110235860517
0.470308860587791,68.6522135174566,0.955511755981644
0.472182328600709,77.3435180169433,0.829538477553362
0.463844969887481,70.9707304626473,0.768942634742966
0.474541574486314,85.3608651688087,0.688671789360913
0.489888667742466,63.2287953242862,0.79469891647471
0.475543570879174,65.4314841264764,0.934851553770188
0.463462118646793,82.3735457390295,0.940616590468372
0.466437739147831,65.7992554925785,0.935262944273307
0.445232381709058,73.0616447468448,0.880152051442551
0.495649967910036,72.8232818456154,0.86334178913623
0.463445575541829,62.7187343183163,0.734337292843661
0.475581525883551,68.1514687706563,1.00294572901079
0.47423530086678,83.9318278321148,0.738317373210562
0.462744099638133,76.7914476926724,0.871008731249477
0.471824432129813,71.0901500547955,0.783877780582432
0.457624130290928,73.1984179652069,0.838696745848218
0.480387063214433,78.4457790521853,0.816736165971435
0.445726176442542,69.4662160268411,0.97819352405312
0.499385292356745,75.4776275219086,0.888519989632476
0.468153504487045,77.1876704184899,0.991655101686556
0.470499789087284,78.8431842585366,0.930689354357437
0.482117822472936,81.0975977032199,0.845007019043389
0.49874366751888,84.7694414297799,0.846964674505414
0.461231954779173,77.9245385428205,0.860967368560178
0.453962107009479,80.2385827430121,0.827134861411706
0.473886126967413,91.4241487048479,0.906880342127397
0.474725466295417,76.9240437203961,0.846360106999177
0.493376505106286,89.1605070544024,0.939233832384258
0.482546408989706,80.7252027583893,0.998838544930843
0.451669821712837,81.6466466640988,0.969180917072317
0.474047805864322,72.4172362870209,0.903074784715672
0.4610865964847,73.6012720411621,0.898881979650495
0.478970793032133,80.2957723824802,1.00613759305551
0.451700358375662,87.4331025110676,0.911251810507539
0.444345343925027,78.2028337877097,1.09754565638269
0.475541497227929,72.8192827394918,0.884047379720374
